Tender ID,Name,Customer,Stage,Status,inserted Time,Inserted User ID
GEM_2024_B_5594778,"Cylinder Sleeve,LT Wire,All seals complete,Alternator,Amp Meter,Amp Meter Selector Switch,Armature ",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:09:53,GEM BOT
GEM_2024_B_5594782,"Switch box,Booster and master cyl,Gear Shifting lever,Vibration insulator,Assy spring brake actuato",Ministry of Defence Department of Military Affairs,rejected,,12-11-2024 05:27:47,GEM BOT
GEM_2024_B_5594851,"Passenger Fans,Speedometer Cable,Speedometer Head,Speedometer Cable,Solenoid Switch,Field Coil Assy",Ministry of Defence Department of Military Affairs,rejected,,12-11-2024 05:30:28,GEM BOT
GEM_2024_B_5594852,"FAN BELT,OIL FILTER,COMBINATION SWITCH,WIPER MOTOR,FD COIL ASSY,ALTERNATOR 12V 135AMP,BRUSH CARRIER",Ministry of Defence Department of Military Affairs,rejected,,12-11-2024 05:30:12,GEM BOT
GEM_2024_B_5594892,"AMC of Integrated Security and Surveillance System - Theft Prevention, Monitor Operations, Vandalis",Ministry of Education Department of School Education and Literacy,rejected,,12-11-2024 05:19:16,GEM BOT
GEM_2024_B_5594910,Custom Bid for Services - Supply and Installation of Air Break       Switches and Drop Out Fuses fo,Ministry of Coal COAL INDIA LIMITED,rejected,,12-11-2024 05:20:08,GEM BOT
GEM_2024_B_5595024,Custom Bid for Services - Painting of LT lighting poles power  distribution Transformers switch gea,Ministry of Coal COAL INDIA LIMITED,rejected,,12-11-2024 05:20:44,GEM BOT
GEM_2024_B_5595033,"Radiator Pipe,Hose TU 40,Pressure Switch Holder,Carbon Brushes Holder,Relay 24V 300 Amp,Reverse Swi",Ministry of Defence Department of Defence,rejected,,13-11-2024 05:13:27,GEM BOT
GEM_2024_B_5595129,Cluster Outsourcing for Maintenance of Landline and Broadband network – OFC Network - Optical Fib,PMO Department of Atomic Energy,rejected,,13-11-2024 05:05:57,GEM BOT
GEM_2024_B_5595210,"Electro Magnetic Valve,Cylinder Head Assy,Field Coil,Electro Magnetic Switch KM 311,Pump Fuel,Armat",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:10:05,GEM BOT
GEM_2024_B_5595269,Layer 2 Access Switch (V2),Ministry of Defence Department of Defence Research & Development,rejected,,13-11-2024 05:10:12,GEM BOT
GEM_2024_B_5595649,Custom Bid for Services - JG24IPT313 Annual Rate Contract for hiring crawler mounted camera system ,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,rejected,,13-11-2024 13:04:40,GEM BOT
GEM_2024_B_5595708,"Arduino Uno Rev3,Raspberry Pi Camera Module 3,Sensors Packet,Raspberry Pi USB Plug and Play Desktop",Ministry of Education Department of Higher Education,rejected,,13-11-2024 13:09:16,GEM BOT
GEM_2024_B_5595722,drone simulator,Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:01:42,GEM BOT
GEM_2024_B_5595784,Custom Bid for Services - AMC OF CCTV,Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,rejected,,13-11-2024 13:16:05,GEM BOT
GEM_2024_B_5595816,"AMC of Integrated Security and Surveillance System - Theft Prevention, Remote Video Monitoring, Fac",Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,rejected,,13-11-2024 05:06:06,GEM BOT
GEM_2024_B_5596184,"Television (TV) (V2),Video Conferencing Camera / Web Camera,Online UPS (V2),Speakerphone",Rural Development and Panchayat Raj Department Tamil Nadu,rejected,,13-11-2024 13:02:31,GEM BOT
GEM_2024_B_5596239,"SWITCH IGNITION,BALL JOINT WITH LOCKING PIN,IGNITION SWITCH,REVERSE SWITCH,GEAR BOX MOUNTING BOLT,I",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:11:09,GEM BOT
GEM_2024_B_5596331,Custom Bid for Services - 9040C24C58 Cleaning of catch pits OWS manholes and OWS network in Haldia ,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,rejected,,13-11-2024 05:04:17,GEM BOT
GEM_2024_B_5596383,Body Worn Camera System,Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:00:19,GEM BOT
GEM_2024_B_5596404,"AC COMPRESSOR,BTY CUT OFF SWITCH,BTY CUT OFF SWITCH,WIPER MOTOR GEAR,ACCELATER CABLE,WIND SCREEN GL",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:12:16,GEM BOT
GEM_2024_B_5596565,"COMBINATION SWITCH,CLUTCH ASSY 260 DA,AIR FILTER ELEMENT,ASSY OIL FILTER,CLUTCH MASTER CYLINDER,AC ",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:12:02,GEM BOT
GEM_2024_B_5596602,AMC of Integrated Security and Surveillance System - Facility/Asset Protection; Comprehensive; Hard,Ministry of Housing & Urban Affairs (MoHUA) HOUSING AND URBAN DEVELOPMENT CORPORATION LTD,rejected,,13-11-2024 13:24:42,GEM BOT
GEM_2024_B_5596723,Custom Bid for Services - Biennial Job Contract for Electrical maintenance of 11 kV switchgear HTLT,Ministry of Power NA,rejected,,14-11-2024 05:57:19,GEM BOT
GEM_2024_B_5596860,"Video Recorder for CCTV System (V2),Layer 2 Access Switch (V2)",Panchayats and Rural Housing Department Gujarat,rejected,,13-11-2024 05:08:20,GEM BOT
GEM_2024_B_5596862,"PNEUMATIC VALVE,COMBINATION SWITCH,PLUNGER,REGULATOR SR 40,ARMATURE ASSY,SELF PINION,SOLENOID SWITC",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:13:13,GEM BOT
GEM_2024_B_5596888,"POWER CONTACTOR,AUX BLOCK,FUSE SWITCH UNIT,3FUSE SWITCH UNIT,CONTROL TRANSFORMER,TERMINAL BLOCK,HRC",Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,rejected,,13-11-2024 05:07:35,GEM BOT
GEM_2024_B_5596957,"Video Recorder for CCTV System (V2),Video Recorder for CCTV System (V2),Layer 2 Access Switch (V2)",Panchayats and Rural Housing Department Gujarat,rejected,,13-11-2024 05:07:59,GEM BOT
GEM_2024_B_5596983,"Video Recorder for CCTV System (V2),Video Recorder for CCTV System (V2),Layer 2 Access Switch (V2)",Panchayats and Rural Housing Department Gujarat,rejected,,13-11-2024 05:07:51,GEM BOT
GEM_2024_B_5597011,"Video Recorder for CCTV System (V2),Layer 2 Access Switch (V2)",Panchayats and Rural Housing Department Gujarat,rejected,,13-11-2024 05:07:43,GEM BOT
GEM_2024_B_5597034,"ASSY SLAVE CYLINDER,CLUTCH PRESSURE PLATE,CLUTCH RELEASE SLEEVE BGR,SWITCH ASSY COMBINATION,SOLENOI",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:15:10,GEM BOT
GEM_2024_B_5597068,"Solenoid Switch 12V,Drive Assembly,Bush Gear Assembly,Insulator Bush,Relay 12V,Relay 24V,Bush CE,Is",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:15:26,GEM BOT
GEM_2024_B_5597081,"Armature Assy,Field Coil Assy,Pole Screw,Solenoid Switch,Rectifier Plate",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:15:51,GEM BOT
GEM_2024_B_5597119,"BRUSH,SOLENOID SWITCH 3 PIN 24V,SIDE LAMP,SELF PINION,WIPER BLADE,FLASHER UNIT 24V,IGNITION SWITCH ",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:15:40,GEM BOT
GEM_2024_B_5597298,Switch Mode Power Supply (SMPS) as per IS 14886:,Tribal Welfare and Scheduled Caste (SC) Department Madhya Pradesh,rejected,,13-11-2024 05:08:35,GEM BOT
GEM_2024_B_5597568,LIMIT SWITCH LLGS,PMO Department of Atomic Energy,rejected,,13-11-2024 05:16:35,GEM BOT
GEM_2024_B_5597757,"Fibre Cable  for Networking,Fiber Optic Patch Cord",Ministry of Statistics and Programme Implementation Department of Statistics and Programme Implementation,rejected,,13-11-2024 13:22:42,GEM BOT
GEM_2024_B_5597845,Camera for CCTV System (V2),Ministry of Communications Department of Posts,rejected,,13-11-2024 13:02:48,GEM BOT
GEM_2024_B_5597917,"SOLENOID SWITCH,BRUSH GEAR ASSY,UNIVERSAL JOINT,SPEEDOMETER CABLE,TIE ROD STEERING,BATTERY CUT OFF ",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:27:18,GEM BOT
GEM_2024_B_5597986,"modular electrical switches and accessories,modular electrical switches and accessories,modular ele",Ministry of Home Affairs Central Armed Police Forces,rejected,,13-11-2024 05:16:27,GEM BOT
GEM_2024_B_5598048,"Geyser,Upvc Pipe,Elbow,Switch Board,2.5 MM 3 Core Wire",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:16:45,GEM BOT
GEM_2024_B_5598081,"ACCELARATOR CABLE,CLUTCH MASTER CYLINDER ASSY,SLAVE CYLINDER ASSY,FUEL CUT OFF SOLENOID SWITCH,RELA",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:17:30,GEM BOT
GEM_2024_B_5598277,"IGNITION SWITCH,BODY FAN,WIPER ARM,ALTERNATOR 24 VOLT,FIELD COIL,REGULATOR,INJECTOR ASSY,BULB HIPER",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:17:14,GEM BOT
GEM_2024_B_5598329,Facility Management Services - LumpSum Based - Agriculture Farm/Fields; cctv surveillance system; C,Agriculture and Co-operation Department Gujarat,rejected,,13-11-2024 05:06:24,GEM BOT
GEM_2024_B_5598425,"Box Sheesham,Concealed Light Green,Concealed Light Red,Electric wire,Two Way Switch,Main CB,Sticker",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:19:57,GEM BOT
GEM_2024_B_5598451,Layer-3 Switches,Department of Space Department of Space,rejected,,13-11-2024 05:19:40,GEM BOT
GEM_2024_B_5598516,"Layer 2 Access Switch (V2),Layer 2 Access Switch (V2),Small Form - Factor Pluggable Transceiver,Fib",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:25:33,GEM BOT
GEM_2024_B_5598582,"EXD W ACCESS CCTV CAMERA,INSTALLATION AND COMMISSIONING OF CCTV SYSTEM",Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,rejected,,13-11-2024 13:10:12,GEM BOT
GEM_2024_B_5598608,Camera for CCTV System (V2),Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 13:06:36,GEM BOT
GEM_2024_B_5598679,"FUEL PRE FILTER,KNUCKLE BUSH,BATTERY CUT OFF SWITCH,REVERSE LIGHT SWITCH,STOP LIGHT SWITCH,WHEEL BO",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:27:00,GEM BOT
GEM_2024_B_5598805,Custom Bid for Services - PROCUREMENT AND INSTALLATION OF DVR FOR CCTV SYSTEM,Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:18:48,GEM BOT
GEM_2024_B_5598833,Repair and Overhauling Service - Maintenance and Operation of CCTV System; Brand; Yes; Buyer Premis,Narmada Valley Development Department Madhya Pradesh,rejected,,13-11-2024 13:17:13,GEM BOT
GEM_2024_B_5598871,"Combination switch,Brake Pad,Radiator Hose Inlet,V Belt,Door Lock,Shaft Lock,Transfer case Drive sh",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:17:59,GEM BOT
GEM_2024_B_5598947,"VANE PUMP,DRIVE SHAFT,ROLLER AND WASHER,CAM PLATE,HYD HEAD,OH GASKET,TD PISTON,SOLENOIDE SWITCH,PUM",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:27:35,GEM BOT
GEM_2024_B_5598963,"Clutch Plate,Brush Gear Assy,Clutch Slave Cyl,Field coil,Combination Switch,Strainer Fuel,Emergency",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:18:12,GEM BOT
GEM_2024_B_5599028,Custom Bid for Services - Onsite Comprehencive AMC for CCTV Cameras installed at FSD Sembanarkoil,Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,rejected,,13-11-2024 13:02:58,GEM BOT
GEM_2024_B_5599048,Customized AMC/CMC for Pre-owned Products - computer printer photocopy machine ups  camera lan etc;,Ministry of Finance Department of Revenue,rejected,,13-11-2024 13:03:09,GEM BOT
GEM_2024_B_5599206,DRONE,Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:22:00,GEM BOT
GEM_2024_B_5599281,"Shiting and Reinstallation of digital production machine Pro c9110 Pro c7110x and Pro 8200s,Three P",Printing and Stationery Department Jammu and Kashmir,rejected,,13-11-2024 13:12:14,GEM BOT
GEM_2024_B_5599331,"REAR VIEW MIRROR ASSY LH,FUEL FILTER 3 PIN,CARTRIDGE FUEL FILTER,AIR FILTER,COMBINATION SWITCH DOUB",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:18:39,GEM BOT
GEM_2024_B_5599400,"HDMI Cable,Dlink 24 Port Switch,Bulb with Holder,Patch Cord LC to LC,Patch Cord LC to SC,Nose Plier",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:19:31,GEM BOT
GEM_2024_B_5599443,Network Attached Storage (NAS) Device,Home and Hill Affairs Department West Bengal,rejected,,13-11-2024 13:22:33,GEM BOT
GEM_2024_B_5599461,"LV7 TATA 2574 5420 9939 BTY ISOLATION SWITCH,LV7 TATA 1467 030 308 VANE PUMP,1460 140 334 CROSSED D",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:19:15,GEM BOT
GEM_2024_B_5599464,"MONOCHROME LASER MFC PRINTER,UTP CAT 6 CABLE,HDMI CABLE 5 M,NETWORK PRINTER,HDMI CABLE 10 M",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:24:08,GEM BOT
GEM_2024_B_5599479,Facility Management Services - LumpSum Based - supply and installation CCTV CAMERA SYSTEMS AND PROV,Tribal Welfare and Scheduled Caste (SC) Department Madhya Pradesh,rejected,,13-11-2024 13:10:44,GEM BOT
GEM_2024_B_5599484,"CHANGE OVER SWITCH,ROTOR,DRIVE ASSY,OIL SEAL,BALL BRG,PLUG EXPANSION,PNUMATIC VALVE,INJUCTOR ASSY F",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 05:19:03,GEM BOT
GEM_2024_B_5599572,Unmanned Aerial Vehicle & Payload Systems for Surveillance,Home Department Uttar Pradesh,rejected,,13-11-2024 13:24:51,GEM BOT
GEM_2024_B_5599677,Video Recorder for CCTV System (V2),Labour and Employment Department Tamil Nadu,rejected,,14-11-2024 05:27:09,GEM BOT
GEM_2024_B_5599680,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Office Space; Repa",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:04:07,GEM BOT
GEM_2024_B_5599751,"SPDT TYPE SWITCHES MAKE: SECME, FRANCE PART NO: 09.03201. 02 (AS PER DRAWING ATTACHED)",Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,rejected,,13-11-2024 13:25:42,GEM BOT
GEM_2024_B_5599972,"Layer 2 Switch 24 port non-Poe,9U Networking Rack Wall mount,Cat 6 UTP Cable box,Cat 6 UTP 2mtr Pat",Ministry of Education Department of Higher Education,rejected,,13-11-2024 13:32:02,GEM BOT
GEM_2024_B_5600145,Camera for CCTV System (V2),Technical Education Training and Skill Development Department West Bengal,rejected,,13-11-2024 13:03:48,GEM BOT
GEM_2024_B_5600371,Custom Bid for Services - AMC FOR LIVE WEB FEEDING OF 15 CCTV CAMERAS AT FCI FSD KOCHI,Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,rejected,,13-11-2024 13:03:59,GEM BOT
GEM_2024_B_5600451,Procurement and installation of 6 VC Camera and Speakerphones at six locations,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,rejected,,13-11-2024 13:10:54,GEM BOT
GEM_2024_B_5600491,BULLET CCTV CAMERA,Ministry of Chemicals and Fertilizers Department of Fertilizers,rejected,,13-11-2024 13:19:53,GEM BOT
GEM_2024_B_5600859,"CLUTCH BOOSTER,CONTROL VALVE,DOOR LOCK ASSY LH,BRUSH SET,DIODE,STARTER PROTECTION SWITCH,RESISTOR,S",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:28:31,GEM BOT
GEM_2024_B_5600879,"SWITCH FUSE UNIT, RFN: OESL630V32D24V2,FUSE, SWITCH KIT, RFN: OESL630V32D02V2,SWITCH FUSE UNIT, RFN",Ministry of Steel Steel Authority of India Limited,rejected,,13-11-2024 13:28:42,GEM BOT
GEM_2024_B_5600910,Cables suitable for CCTV System (Accessories),Local Self Government Department Kerala,rejected,,14-11-2024 05:28:37,GEM BOT
GEM_2024_B_5601109,Customized AMC/CMC for Pre-owned Products - DSA System with 1K X 1K CCD camera and Image intensifie,Urban Development and Urban Housing Department Gujarat,rejected,,14-11-2024 13:05:04,GEM BOT
GEM_2024_B_5601264,"CCTV Camera,NVR,8port PoE,4TB HDD,2U Rack,CAT6 cable 130m,PVC and Acccessories,HDMI Cable10m,Supply",Ministry of Earth Sciences Department of Earth Sciences,rejected,,13-11-2024 13:12:55,GEM BOT
GEM_2024_B_5601412,"Simulator Motor,Gear Landing,Propeller,Frame,Day Camera",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:12:24,GEM BOT
GEM_2024_B_5601610,collar camera,Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:13:19,GEM BOT
GEM_2024_B_5601646,Network Attached Storage (NAS) Device,Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 13:10:41,GEM BOT
GEM_2024_B_5601813,"Amplifier,Power Cable,Switch Board Large,Switch Board Small,HDMI Cable",Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 06:01:49,GEM BOT
GEM_2024_B_5601845,"LOOM WIRE,CONNECTOR,SWITCH,STARTING SWITCH,GASKET PANNEL,FUSE 30AMP,SELECTOR SWITCH,FUSE 20AMP",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:31:27,GEM BOT
GEM_2024_B_5601964,"ALTERNATOR ASSY,WIPER BLADE ASSY,PARKING LIGHT,FOG LIGHT ASSY,INDICATOR RELAY,PTO INDICATOR SWITCH",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:30:32,GEM BOT
GEM_2024_B_5601984,"15A, DOUBLE POLE TOGGLE SWITCH TO DRG NO. 25890030034-001, R03. OF M/S RGK OR M/S SWITCHON OR M/S E",Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,rejected,,13-11-2024 13:26:20,GEM BOT
GEM_2024_B_5602013,"Assy Oil Filter,Change Over Switch,Disk Clutch Vehicular,Main Cylinder Dia 22 2,Side Stand Assy,Fue",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:30:20,GEM BOT
GEM_2024_B_5602027,"NK002086 SOLONOID SWITCH,NK003082 BENDIX DRIVE,IXC LUC 26253125 ARMATURE ASSY,IXC LUC 26251321 BUSH",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:30:07,GEM BOT
GEM_2024_B_5602121,"Field Ciile Assy,Bush Ceare Plate,Bush Set,Soliend Switch,Clutch Cyl Assy,Clutch Cyl Assy,Speedo Me",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:31:14,GEM BOT
GEM_2024_B_5602122,Custom Bid for Services - Comprehensive Annual Maintenance of Local Area Network ConnectionDetails ,Ministry of Defence Department of Defence Production,rejected,,14-11-2024 13:12:04,GEM BOT
GEM_2024_B_5602139,"DRIER CORE,SOFT STARTER Make-Schneider 140A 230V-440V,SEA WATER DIFF PRESSURE SWITCH,DRIER CORE Par",Ministry of Defence Department of Defence,rejected,,13-11-2024 13:31:38,GEM BOT
GEM_2024_B_5602165,"Black Out Change Over Switch,Pump Assy Fuel,Booster RV 78 26310 42,Wiper Motor Assy,Clutch Release ",Ministry of Defence Department of Military Affairs,rejected,,13-11-2024 13:30:53,GEM BOT
GEM_2024_B_5602273,Unmanned Aerial Vehicle (UAV/UAS) as per MHA QR,Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 06:13:54,GEM BOT
GEM_2024_B_5602364,"Tea Thermos 01 Ltr,Switch Board,LED Strip,Nylon Strip,Game Table for Chess Ludo Snakes,Carom Board,",Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 06:06:18,GEM BOT
GEM_2024_B_5602444,"WEAPON INTERFACE CARD 02R,IR LASER DIODE MODULE WITH MOUNTING BRACKET,CHARGE COUPLED CAMERA,15 MTR ",Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 05:09:04,GEM BOT
GEM_2024_B_5602495,AMC of Integrated Security and Surveillance System - Health Monitoring Solution for CCTV System; No,Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,rejected,,14-11-2024 05:25:41,GEM BOT
GEM_2024_B_5602656,Drone 4K Combo,Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 05:37:36,GEM BOT
GEM_2024_B_5602712,"Telescopic Camera,Long Pole 5 Mtr,Digital Video Recorder,Carrying box,Adaptor Charger 12 Volt",Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 05:17:59,GEM BOT
GEM_2024_B_5602731,Camera for CCTV System (V2),Ministry of Railways Indian Railways,rejected,,14-11-2024 13:06:25,GEM BOT
GEM_2024_B_5602794,"COPPER WIRE 1.5 SQ MM,15 AMP SS COMBINED,6 AMP SS COMBINED,LED LIGHTS,6A SWITCH",Ministry of Defence Department of Military Affairs,rejected,,14-11-2024 06:04:49,GEM BOT
GEM_2024_B_5602854,Network Attached Storage (NAS) Device,Ministry of Home Affairs Central Police Organisation,rejected,,14-11-2024 05:42:04,GEM BOT
GEM_2024_B_5602872,"Entry and Mid Level Desktop Computer,Television (TV) (V2),Video Conferencing Camera / Web Camera,Bl",Rural Development and Panchayat Raj Department Tamil Nadu,rejected,,14-11-2024 05:03:01,GEM BOT
