tender_id,name_of_work,customer,inserted_time,inserted_user_id,verification_1,done
2024_DLG_116209_1,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Mullanpur Dhaka District Ludhiana for Distribution Network under AMRUT 2.0 Scheme, Part-1, Phase-1",Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Moga,26-01-2024 08:17:28,PBTenders GOV NICGEP BOT,rejected,
2024_DLG_116228_1,"Supply of 3 Safai Sewak, 1 Peon, 1 Driver and 1 Chownkidar in NP Badhni Kalan for One Year",Department of Local Government||Director - Local Government||ADC (UD) - Moga||Nagar Panchayat - Badhnikalan,26-01-2024 08:18:30,PBTenders GOV NICGEP BOT,rejected,
2024_DLG_116291_3,Construction of Sanitary Landfill at Nagar Panchyat Maloudh,Department of Local Government||Director - Local Government||Regional Deputy Director - Ludhiana||Nagar Panchayat - Maloud,26-01-2024 08:14:36,PBTenders GOV NICGEP BOT,rejected,
2024_DLG_116349_1,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Bariwala District Sri Muktsar Sahib for Distribution Network under AMRUT 2.0 Scheme, Part-1, Phase-1",Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Bathinda-II,26-01-2024 08:32:16,PBTenders GOV NICGEP BOT,rejected,
2024_DLG_116353_7,"Operation and Maintenance of Tubewells of Municipal Corporation, Moga with Automatic Time Switches and Electrical Maintenance (Complete) on Contract.",Department of Local Government||Director - Local Government||Municipal Corporation - Moga,26-01-2024 08:33:10,PBTenders GOV NICGEP BOT,rejected,
2024_DME_326062_1,Tender for operation and cmc of CCTV cameras,Directorate of Medical Education||Shyam Shah Medical College - Rewa,16-01-2024 07:30:32,Mptenders GOV BOT,rejected,Open
2024_DMM_653869_10,Construction of CC Road from Arjabul land to Makbul land at Kashimpur Khathalpara under Kshempur GP.,DISTRICT MAGISTRATE MALDA||SDO - CHANCHAL||BDO - CHANCHAL - II,27-01-2024 02:36:09,WBtenders GOV NICGEP BOT,rejected,
2024_DMM_653869_11,Construction of CC Road from Khuku Oraon land to Akalu land at Chandi Maheshpur under Kshempur GP,DISTRICT MAGISTRATE MALDA||SDO - CHANCHAL||BDO - CHANCHAL - II,26-01-2024 02:32:42,WBtenders GOV NICGEP BOT,rejected,
2024_DMM_653869_2,Construction of drain from Swapan land to Manaj land at Kashimpur under Kshempur GP,DISTRICT MAGISTRATE MALDA||SDO - CHANCHAL||BDO - CHANCHAL - II,26-01-2024 02:33:20,WBtenders GOV NICGEP BOT,rejected,
2024_DOFR_651988_1,Field survey for preparation of Stock Maps on Mouza Maps for Vol-III of Working Plan of Jhargram District during F.Y. 2023-24 under SPAP by Working Plan (S)-I Division,DIRECTORATE OF FORESTS||DFO - WORKING PLANS (SOUTH) DIVISION-I,27-01-2024 02:44:02,WBtenders GOV NICGEP BOT,rejected,
2024_DoHE_741284_1,Integrated Camera System with 12 mp Camera and software,"Department of Higher Education||Indian Institute of Technology, Bombay",14-01-2024 04:01:22,Eprocure Epublish BOT,rejected,Open
2024_DOLBU_881363_6,MOHALLA AALKALAN WARD 06 MEIN BHAGAT KI KOTHI SE JAHID KE MAKAN TAK INTERLOCKING SADAK VE NALI NIRMAN KARYA,Directorate of Local Bodies UP||Nagar Palika Parishad Kairana Shamli,20-01-2024 08:59:55,Tendersodisha GOV BOT,rejected,
2024_DOLBU_882578_13,NAGAR PALIKA KE WARD NO 09 MOHALLA AALKALAN SIFE DHOBI KE MAKAN KE PASS 7.5 H.P NALKOP ADHISTHAPAN KA KARYA,Directorate of Local Bodies UP||Nagar Palika Parishad Kairana Shamli,20-01-2024 06:03:23,Etenders UP NIC BOT,rejected,
2024_DOLBU_882815_1,NAGAR PANCHAYAT UMRI KALAN ME 08 NAG HANDPUMPS KA REBOUR KARYE.,Directorate of Local Bodies UP||Nagar Panchayat Umrikalan Moradabad,20-01-2024 05:13:18,Etenders UP NIC BOT,rejected,
2024_DOLBU_882815_8,"STRENGTHNING OF FOUNDATION, SUPPLY AND FIXING OF NEW RETRO REFLECTIVE SIGN BOARD ON EXISTING OVERHEAD STRUCTURE AT PATHANGI TIRAHA UMRI KALAN - KANTH HIGHWAY.",Directorate of Local Bodies UP||Nagar Panchayat Umrikalan Moradabad,21-01-2024 09:03:11,Tendersodisha GOV BOT,rejected,
2024_DOLBU_882958_24,"Under National Clean Air Programme (NCAP) Construction work of road by hotmix, side patri by CC tiles and RCC drain from Ganga Marble to Atul house in Milan Bihar on Delhi Road with comprehensive operation and maintenance of 5 years.",Directorate of Local Bodies UP||Moradabad Municipal Corporation,21-01-2024 08:53:08,Tendersodisha GOV BOT,rejected,
2024_DOLBU_883046_1,Improvement work of interlocking from house of Laddan Khan to house of Kallan in Ward No. 02 Moh. Ahmad Shahnagar.,Directorate of Local Bodies UP||Nagar Panchayat Jarwal Bahraich,21-01-2024 08:56:34,Tendersodisha GOV BOT,rejected,
2024_DOP_791210_1,"Renovation / Rewiring of Internal EI, Fans and Fittings, Earthing, LAN, Compound light at Bagha Post Office, West Champaran Division, Bihar.","Department of Posts||West Bengal Circle,Dept. of Posts||CPMG,WB Circle,Kolkata,POST||EE(Electrical),PED,Kolkata,POST",26-01-2024 04:02:43,Centerl GOV BOT,rejected,
2024_DOP_791441_1,Construction of Proposed Small Post Office Building(Double handed office at Departmental land of Bahiri under Birbhum Division,"Department of Posts||West Bengal Circle,Dept. of Posts||CPMG,WB Circle,Kolkata,POST||EE(Civil),PCD I,Kolkata,POST",26-01-2024 03:59:07,Centerl GOV BOT,rejected,
2024_DOP_791453_1,Wiring providing EI and fans UPS lan printer wiring in proposed WCTC at I st floor Sion PO Building Mumbai Region,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:58:47,Centerl GOV BOT,rejected,
2024_DOP_791458_1,Wiring providing EI and fans wiring for UPS lan printer points CCTV wiring at proposed rearrangement of IBC section at Ground floor at APSO building Santakruz APSO Mumbai,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:44:04,Centerl GOV BOT,approved,Not Submitted
2024_DOP_791481_1,Wiring providing EI and fans UPS Lan printer WM wiring at proposed rearrangement of OFR IFR OFL sections at Ground floor at APSO building Santacruz APSO Mumbai 2nd call,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:57:45,Centerl GOV BOT,rejected,
2024_DOP_791508_1,Providing EI Fans LAN UPS wiring and associated works at H O Durg under Durg Division CG 2nd Call,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:57:16,Centerl GOV BOT,rejected,
2024_DOP_791517_1,Providing EI and Fans LAN UPS wiring and associated works at CCMDG Bhilai P Os under Durg Division CG 2nd Call,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:56:48,Centerl GOV BOT,rejected,
2024_DOP_791547_1,Providing EI and Fans LAN UPS wiring and associated works at Dongergarh POs under Durg Division CG 2nd Call,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:56:28,Centerl GOV BOT,rejected,
2024_DOP_791552_1,Providing EI and Fans LAN UPS wiring and associated works at Rajnandgaon HO under Durg Division CG 2nd Call,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:56:09,Centerl GOV BOT,rejected,
2024_DOP_792192_1,"Construction of Post office building at Kunihar, Dist. Solan H.P. 2nd Call SH Soil Investigation","Department of Posts||Himachal Pradesh Circle, Dept of Posts||Chief Postmaster General,HP,POST",26-01-2024 03:48:54,Centerl GOV BOT,rejected,
2024_DOP_792258_1,"Rewiring of EI, fittings, computer wirings, LAN cabling and copper plate earthing with specialised chemical at Rajbhawan SO - 734203 under Sikkim Region, Gangtok.","Department of Posts||West Bengal Circle,Dept. of Posts||CPMG,WB Circle,Kolkata,POST||EE(Electrical),PED,Kolkata,POST",26-01-2024 03:47:46,Centerl GOV BOT,rejected,
2024_DOP_792272_1,"Provision of EI, UPS, LAN wiring with Fittings and Fans for newly proposed NDC at South Jalannagar Postal Colony, Dibrugarh.","Department of Posts||West Bengal Circle,Dept. of Posts||CPMG,WB Circle,Kolkata,POST||EE(Electrical),PED,Kolkata,POST",26-01-2024 03:47:23,Centerl GOV BOT,rejected,
2024_DoTE_406860_1,LIVE WEB STREAMING AND CCTV ARRANGEMENTS AT DOTE EXAMINATION CENTERS WITH AUDIO VIDEO RECORDING,Directorate of Technical Education||Computer Section - DOTE,09-01-2024 08:40:17,Tntenders GOV NIC BOT,approved,Not Submitted
2024_DoTE_412398_1,Purchase of CCTV Cameras for College Hostel,Directorate of Technical Education||Govt. Engineering College - DOTE||Alagappa Chettiar College of Engg. and Tech.,27-01-2024 08:40:38,Tntenders GOV NIC BOT,rejected,
2024_DRDP_116062_1,Construction of Saheed Bibi Kiranjeet Kaur Memorial Senior Secondary School of Eminence at Mehal Kalan in Distt. Barnala.,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Sangrur,21-01-2024 08:11:31,PBTenders GOV NICGEP BOT,rejected,
2024_DRDP_116393_1,Renovationof Existing School Building of G.S.S.SchoolVarpal Kalan to School of Eminence at Varpal Kalan Block Attari Distt. Amritsar (Civil Work),Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Amritsar,26-01-2024 08:12:13,PBTenders GOV NICGEP BOT,rejected,
2024_DRDP_116467_1,Supply of Material and Skilled Labour for the Construction of Library at Vill. Bugga Kalan Block Amloh Distt Fatehgarh Sahib (Nrega Convergene Work),Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Fatehgarh Sahib,27-01-2024 08:10:46,PBTenders GOV NICGEP BOT,rejected,
2024_DRDP_116480_1,Supply of Material and Skilled Labour for the Construction of Library at Vill. Chunni Kalan Block Khera Distt Fatehgarh Sahib (Nrega Convergene Work),Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Fatehgarh Sahib,27-01-2024 08:11:17,PBTenders GOV NICGEP BOT,rejected,
2024_DSIDC_252430_1,"Servicing, repairing and replacement of various Electrical Installations installed at PSK, Laxmi Nagar, Delhi i.e., Fire Fighting System, DG Sets, IE Work, Audio System, CCTV Cameras, HT/LT Panel and Sub Station etc., in all respect",DSIIDC||ENGINEERING||ED-VIII,23-01-2024 03:40:40,DelhiTenders GOV NICGEP BOT,rejected,
2024_DTP_411746_1,Providing Paverblock Road At Keela Agraharam Lane,"Directorate of Town Panchayats||Thanjavur Zone||Koradacheri Town Panchayat, Thiruvarur",23-01-2024 08:41:56,Tntenders GOV NIC BOT,rejected,
2024_DTP_411943_1,Providing Drainage At Ward No 09 Vannara Lane To Sekkadi Street and Ward No 10 Pattukottai Road In Muthupet Town Panchayat.,"Directorate of Town Panchayats||Thanjavur Zone||Muthupet Town Panchayat, Thiruvarur",24-01-2024 09:09:58,Tntenders GOV NIC BOT,rejected,
2024_DTP_412167_1,15TH FINANCE COMMISSION UNTIED GRANT (I ST INSTALLMENT ) 2023-24 Providing Paverblock Road At Mela Street Lane and Keela Agraharam Lane In Nannilam Town Panchayat,"Directorate of Town Panchayats||Thanjavur Zone||Nannilam Town Panchayat, Thiruvarur",24-01-2024 09:07:16,Tntenders GOV NIC BOT,rejected,
2024_DTP_412441_1,Providing CC Road at Keela Kudiyana Street Cross Lane In Papanasam Town Panchayat,"Directorate of Town Panchayats||Thanjavur Zone||Papanasam Town Panchayat, Thanjavur",24-01-2024 09:05:17,Tntenders GOV NIC BOT,rejected,
2024_DTP_413009_1,Installation of 50nos cctv camera in vikaravandi town panchayat,"Directorate of Town Panchayats||Cuddalore Zone||Vikravandi Town Panchayat, Villupuram",26-01-2024 08:40:08,Tntenders GOV NIC BOT,rejected,
2024_DWSD_81334_1,Construction 54 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-1,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,26-01-2024 06:20:26,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_10,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-10,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,27-01-2024 06:20:16,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_11,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-11,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,26-01-2024 06:24:08,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_16,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-16,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,26-01-2024 06:17:28,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_17,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-17,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,23-01-2024 06:12:05,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_3,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-3,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,26-01-2024 06:21:27,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_6,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-6,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,23-01-2024 06:16:20,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_7,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-7,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,23-01-2024 06:15:51,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81334_8,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-8,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,24-01-2024 06:38:00,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81339_4,Construction 50 Nos. of 125 mm dia x 115 mm dia x 90 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-4,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,27-01-2024 06:15:20,JKDTenders GOV NICGEP BOT,rejected,
2024_DWSD_81492_5,Construction 45 Nos. of 125 mm dia x 115 mm dia x 120 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan DisConstruction 42 Nos. of 125 mm dia x 115 trict. Group-5,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,26-01-2024 06:13:01,JKDTenders GOV NICGEP BOT,rejected,
2024_ECL_299366_1,"Drilling and commissioning of 03 nos. submersible pump along with Hand pump near K, L and N Road marked in plan at Dakaita rehab site, under Rajmahal Area.",Eastern Coalfields Limited||ECL_Rajmahal area,24-01-2024 03:02:32,Coalindiatenders NIC Nicgep BOT,rejected,
2024_ECL_299382_1,"Engagement of Hydraulic excavator on hire for possession and levelling of land for a period of 04 months as and when required basis at Dumaria rehab site, under Rajmahal Area.",Eastern Coalfields Limited||ECL_Rajmahal area,24-01-2024 03:01:39,Coalindiatenders NIC Nicgep BOT,rejected,
2024_ELECT_378401_1,videography and cctv camera arrangement for loksabha election 2024,Election Department||CEO||DEO- SAWAI MADHOPUR,23-01-2024 03:50:08,Eproc Rajasthan GOV BOT,rejected,
2024_FCI_791303_2,SITC of 60 MT LWB by upgradation of existing 40 MT LWB to 60MT Capacity fully Electronic Lorry Weighbridge without cabin at FSD Kosikalan Old inclusive of 2 years guarantee and 3 years Comprehensive AMC including Civil Electrical works on turnkey,"Food Corporation of India||Regional Office, Uttar Pradesh,FCI,MFPD||Engineering Dn,UP,FCI",26-01-2024 04:01:21,Centerl GOV BOT,rejected,
2024_FD_243228_1,Installation of Boundary pillars 66 nos. in Naal Soonkh and Ganouri Forest Block Lander Panchari Forest Range of Udhampur Forest Division,FOREST DEPARTMENT||Chief Conservator of Forests Jammu||CF East Circle Jammu||Udhampur Forest Division,21-01-2024 06:05:57,J&KTenders GOV NICGEP BOT,rejected,
2024_FD_243582_1,Fencing using PCC Fence post and Naked Root plantation work in Kuntwara Range of Doda Forest Division under CAMPA Exigency Plan for the year 2023-24.,FOREST DEPARTMENT||Chief Conservator of Forests Jammu||CF Chenab Circle Doda||Doda Forest Division,26-01-2024 06:14:47,J&KTenders GOV NICGEP BOT,rejected,
2024_GEODR_81182_1,Supply of Computer Stationery and CCTV installation for Lok Sabha General Election 2024 and Vidhan Sabha Election 2024,Cabinet Election Department||GIRIDIH ELECTION OFFICE,22-01-2024 06:10:32,JKDTenders GOV NICGEP BOT,rejected,Open
2024_GTA_652790_2,Community Septic Tank for 4 Houses at Buddha Kumar Tamang Land under Reshep Gram Panchayat,GORKHALAND TERRITORIAL ADMINISTRATION||Darjeeling District||Rangli Rangliot Panchayat Samiti||RESSEP,27-01-2024 02:37:57,WBtenders GOV NICGEP BOT,rejected,
2024_GTA_652790_6,Community Septic Tank for 4 Houses at Sudesh Gurung Land under Reshep Gram Panchayat,GORKHALAND TERRITORIAL ADMINISTRATION||Darjeeling District||Rangli Rangliot Panchayat Samiti||RESSEP,26-01-2024 02:35:44,WBtenders GOV NICGEP BOT,rejected,
2024_GTA_652945_1,"Construction of Drain at Sena Tshering Land, Sansad No. I",GORKHALAND TERRITORIAL ADMINISTRATION||Darjeeling District||Rangli Rangliot Panchayat Samiti||TAKLING-I,26-01-2024 02:16:24,WBtenders GOV NICGEP BOT,rejected,
2024_GTA_652945_2,"Construction of Drain for Grey Water from Karki Tole to Firoj Land, Sansad No. II",GORKHALAND TERRITORIAL ADMINISTRATION||Darjeeling District||Rangli Rangliot Panchayat Samiti||TAKLING-I,27-01-2024 02:28:30,WBtenders GOV NICGEP BOT,rejected,
2024_GTA_652945_20,"Construction of CC Road from Pushpa Tamang House to Bikash Tamang Land at Takling Busty-100 Metres, Sansad No II",GORKHALAND TERRITORIAL ADMINISTRATION||Darjeeling District||Rangli Rangliot Panchayat Samiti||TAKLING-I,26-01-2024 02:21:06,WBtenders GOV NICGEP BOT,rejected,
2024_GTA_652945_4,"Construction of Public Toilet at Katerbotay at Sukmit Lepcha Land, Sansad No IV",GORKHALAND TERRITORIAL ADMINISTRATION||Darjeeling District||Rangli Rangliot Panchayat Samiti||TAKLING-I,26-01-2024 02:22:46,WBtenders GOV NICGEP BOT,rejected,
