tender_id,name_of_work,customer,inserted_time,inserted_user_id
2024_RDPR_243579_9,Construction of Community Sanitary Complex (CSC) near shamshan Ghat at village Gho Rakhwalan w.no 04 Pyt Raika labana Block Ramgarh District Samba under the scheme SBM-G II for the Year 2023-24 (Ist Call),Rural Development and Panchayati Raj||Directorate of Rural Development Department JAMMU||Superintending Engineer REW Jammu||XEN REW SAMBA,27-01-2024 06:04:48,J&KTenders GOV NICGEP BOT
2024_HAUDD_243575_7,Construction of concrete lane /drain from the H/o Hilal Ahmad upto Zaid Bin Tariq at Rampora Chattabal Baba Kocha,HAUDD||Srinagar Municipal Corporation||City Roads Division Srinagar,27-01-2024 06:05:39,J&KTenders GOV NICGEP BOT
2024_PWDJK_243563_2,Construction of link road Moh Bajjran Lower Kunyian UNDER DISTRICT PLAN DDC Plan.3rd Call,PWD||CE RandB Pir Panjal||SE RandB Poonch,27-01-2024 06:07:24,J&KTenders GOV NICGEP BOT
2024_PWDJK_243507_5,Preparation of DPR Site plan conducting of detailed survey Rendering of service for Providing of Architectural structural design of RCC as per Indian Standard codes of practice and service including BOQ supporting with detailed estimate for 5 Const,PWD||CE PWD Jammu||Rajouri Circle||Rajouri Division,27-01-2024 06:10:00,J&KTenders GOV NICGEP BOT
2024_PWDJK_243507_4,Preparation of DPR Site plan conducting of detailed survey Rendering of service for Providing of Architectural structural design of RCC as per Indian Standard codes of practice and service including BOQ supporting with detailed estimate for 4 Const,PWD||CE PWD Jammu||Rajouri Circle||Rajouri Division,27-01-2024 06:10:53,J&KTenders GOV NICGEP BOT
2024_DWSD_81339_4,Construction 50 Nos. of 125 mm dia x 115 mm dia x 90 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-4,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,27-01-2024 06:15:20,JKDTenders GOV NICGEP BOT
2024_DWSD_81334_10,Construction 50 Nos. of 125 mm dia x 115 mm dia x 70 Mtr . Deep Drilled tube well etc Turn key basis under 10-10 T/Well in each Panchayat under State plan in Village of Saraikela- Kharsawan District. Group-10,DWSD EinC||DWSD CE RANCHI||DWSD SE Chaibasa||DWSD EE Saraikela,27-01-2024 06:20:16,JKDTenders GOV NICGEP BOT
2024_DRDP_116467_1,Supply of Material and Skilled Labour for the Construction of Library at Vill. Bugga Kalan Block Amloh Distt Fatehgarh Sahib (Nrega Convergene Work),Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Fatehgarh Sahib,27-01-2024 08:10:46,PBTenders GOV NICGEP BOT
2024_DRDP_116480_1,Supply of Material and Skilled Labour for the Construction of Library at Vill. Chunni Kalan Block Khera Distt Fatehgarh Sahib (Nrega Convergene Work),Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Fatehgarh Sahib,27-01-2024 08:11:17,PBTenders GOV NICGEP BOT
2024_NNSAH_884705_1,Construction of road from kamdhenu complaxe udhyogik kendra lane no. 06 main road to manpreet trading ward no. 13,Saharanpur Municipal Corporation Saharanpur UP,26-01-2024 05:14:38,Etenders UP NIC BOT
GEM_2024_B_4528037,Dashboard Camera,Ministry of Defence Department of Military Affairs,26-01-2024 13:28:26,GEM BOT
2024_ZPHD_652772_14,"Construction of boundary of muslim graveyeard at Raiyati Land, at Mouza-Dhansa, J.L. No-19, Plot no-233, Within Illambazar Panchayat Samity",Zilla Parishad||Zilla Parishad||Birbhum||ILAMBAZAR,27-01-2024 03:05:07,WBtenders GOV NICGEP BOT
2024_ZPHD_652772_19,"Construction of boundary of muslim graveyeard at Raiyati Land, at Mouza-Dhansa , J.L. No-19, Plot no-890, 875, Within Illambazar Panchayat Samity",Zilla Parishad||Zilla Parishad||Birbhum||ILAMBAZAR,27-01-2024 03:08:18,WBtenders GOV NICGEP BOT
GEM_2024_B_4526478,"FIELD COIL ASSY,NOZZLE,AIR FILTER FORCE TRAX,FUEL FILTER,DRIVE ASSY,SOLENOID SWITCH,ISOLATOR SWITCH",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:40,GEM BOT
GEM_2024_B_4537100,"Fog Head Lamp,Fuel Pre Filter,Battry Cut Off Switch,Tail Light Voucher,Oil Seal",Ministry of Defence Department of Military Affairs,26-01-2024 05:33:45,GEM BOT
GEM_2024_B_4537988,"BUSH KING PIN,FUEL PUMP ASSY,TIE ROD STG,PAD DISC BRAKE,BTY CUTOFF SWITCH,SYSTEM PROTECTION VALVE,S",Ministry of Defence Department of Military Affairs,27-01-2024 05:03:04,GEM BOT
GEM_2024_B_4530969,"Repairing of Canon Photo Copier S No. 7YJI166B,Roller Cleaning,Power Supply Repairing,Lan Port Repa",Ministry of Defence Department of Military Affairs,26-01-2024 05:11:22,GEM BOT
2024_DCFMD_13158_1,"Loading, transportation and unloading of Industrial waste garbage etc. from Govt. Saw Mill, Chatham to designated PBMC landfill site(Brookshabad) including PBMC dumping charges, GST and other charges",Department of Environment and Forests||Office of DCF (Mill Division) Chatam,26-01-2024 02:02:25,AndamanTenders GOV NICGEP BOT
GEM_2024_B_4526792,"Diploma In Information Technology,Diploma In Networking And Network Engineering",Ministry of Defence Department of Military Affairs,26-01-2024 05:15:29,GEM BOT
GEM_2024_B_4536629,LIMIT SWITCH,Ministry of Steel NMDC STEEL Limited,26-01-2024 05:32:46,GEM BOT
2024_DCFMD_13143_1,"LAN Set up (40 nodes) for e-office at DCF(MD) office, Chatham (Ground and First Floor)",Department of Environment and Forests||Office of DCF (Mill Division) Chatam,26-01-2024 02:01:39,AndamanTenders GOV NICGEP BOT
2024_CHD_78960_1,"MAINTENANCE OF E.I IN NRB AT CHANDIGARH. (PROVIDING CCTV SURVEILLANCE SYSTEM AT ELECTION COUNTING CENTRE CCET SECTOR-26, CHANDIGARH UNDER THE JURSDICTION OF SDE E-5, CHANDIGARH.",Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - I,26-01-2024 02:50:16,CHDTenders GOV NICGEP BOT
2024_MCC_78849_2,"PROVIDING TEMPORARY CCTV SURVEILLANCE SYSTEM ON HIRE CHARGE BASIS IN ROSE GARDEN, SECTOR 16 DURING 52ND ROSE FESTIVAL-2024.(FOR 03 DAYS)",Municipal Corporation||Engineering-MCC||Electrical Division,26-01-2024 02:50:39,CHDTenders GOV NICGEP BOT
2024_IITR_792029_1,High Speed camera with accessories for PIV measurement,Indian Institute of Technology Roorkee||Material Management - IIT Roorkee,26-01-2024 02:50:55,Centerl GOV BOT
2024_MCC_78921_1,"PROVIDING AND FIXING HOUSE INDICATOR BOARD IN VARIOUS LANES IN EWS COLONY DHANAS, MC, CHANDIGARH. (WDF)",Municipal Corporation||Engineering-MCC||Road Division - II,26-01-2024 02:51:40,CHDTenders GOV NICGEP BOT
2024_BCCL_299498_1,"MAINTENANCE OF OLD WIRING AND INSTALLATION OF REQUIRED NEW WIRING AND FITTING OF SWITCHES SOCKET MCB,S ETC IN COMPANY QUARTER ALLOTTED TO SHRI DULAL CHANDRA BISWAS,PERS NO.61321199 AT SALANPUR COLLIERY OF KATRAS AREA.",Bharat Coking Coal Limited||BCCL_KATRAS AREA,26-01-2024 03:00:52,Coalindiatenders NIC Nicgep BOT
2024_DFWL_252544_1,MAINTENANCE OF PLANTATION OF 8110 FORESTRY PLANTS ON LAND AT DHULSIRAS,Department of Forests and Wildlife,26-01-2024 03:41:42,DelhiTenders GOV NICGEP BOT
2024_PWD_252478_1,"AR and MO residential buildings under sub division M3221, M3222 and M3223, at Gulabi Bagh, Sindhora Khurd and Sindhora Kalan during 2023 24 (SH Change of tenancy)",Public Works Department||CE/SE/M3-M32||EE/M322,26-01-2024 03:42:40,DelhiTenders GOV NICGEP BOT
2024_PWD_252474_1,"Running Maintenance , Operation of Specialized Electrical , Mechanical Services installed in 4 Nos Ministers Bungalows at 8 Raj Niwas Marg , 2 Nos. Minister Bungalows at 3 Attur Rehman Lane, Honble LG Residence and Secretariat as per NIT",Public Works Department||CE/SE/M4-M45||EE/M451,26-01-2024 03:42:59,DelhiTenders GOV NICGEP BOT
2024_DOP_791552_1,Providing EI and Fans LAN UPS wiring and associated works at Rajnandgaon HO under Durg Division CG 2nd Call,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:56:09,Centerl GOV BOT
2024_DOP_791453_1,Wiring providing EI and fans UPS lan printer wiring in proposed WCTC at I st floor Sion PO Building Mumbai Region,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE ( Electrical),Postal Electrical Division,POST",26-01-2024 03:58:47,Centerl GOV BOT
2024_ISRO_742935_1,LOGITECH WEB CAMERA MODEL C310,Indian Space Research Organisation||UR Rao Satellite Centre Bengaluru,26-01-2024 04:00:38,Eprocure Epublish BOT
2024_RRVUN_378437_1,"Comprehensive AMC for HCL / DELL / HP other make PC, Server , Printer, scanner, Network switches and Network installed for local area network (for internet connectivity) at KSTPS Kota","RRVUN - CMD||RVUN - CE - (TH), KSTPS, Kota, Jaipur",26-01-2024 04:01:04,Eproc Rajasthan GOV BOT
2024_FCI_791303_2,SITC of 60 MT LWB by upgradation of existing 40 MT LWB to 60MT Capacity fully Electronic Lorry Weighbridge without cabin at FSD Kosikalan Old inclusive of 2 years guarantee and 3 years Comprehensive AMC including Civil Electrical works on turnkey,"Food Corporation of India||Regional Office, Uttar Pradesh,FCI,MFPD||Engineering Dn,UP,FCI",26-01-2024 04:01:21,Centerl GOV BOT
2024_DOP_791210_1,"Renovation / Rewiring of Internal EI, Fans and Fittings, Earthing, LAN, Compound light at Bagha Post Office, West Champaran Division, Bihar.","Department of Posts||West Bengal Circle,Dept. of Posts||CPMG,WB Circle,Kolkata,POST||EE(Electrical),PED,Kolkata,POST",26-01-2024 04:02:43,Centerl GOV BOT
GEM_2024_B_4522490,"Computer Server,LED Display Screen,Thin client Computer,UPS 600 VA,16 Port LAN Switch",Urban Development and Urban Housing Department Gujarat,26-01-2024 05:10:45,GEM BOT
GEM_2024_B_4530860,"All in One PC,Wireless KeyBoards,Wireless Mouse,Desktop Pads,Cat 6e Lan Cable",Ministry of Defence Department of Military Affairs,26-01-2024 05:11:14,GEM BOT
GEM_2024_B_4527508,Web Camera,Ministry of Defence Department of Military Affairs,26-01-2024 05:49:14,GEM BOT
GEM_2024_B_4531476,"LED MONITOR HP 24 INCH,FUSER ASSY PRINTER HP 1020,ADAPTOR FOR ALL IN ONE PC,LAN CARD,DRUM ASSY,PRES",Ministry of Defence Department of Military Affairs,26-01-2024 05:11:30,GEM BOT
GEM_2024_B_4532004,"Maint Box Epson L-6190,Maint Box Epson L-3150,Maint Box Epson L-360,Maint Box Epson L-3110,Lan Card",Ministry of Defence Department of Military Affairs,26-01-2024 05:11:47,GEM BOT
GEM_2024_B_4443500,"16 Port Layer 2 Network Switch Managed,LAN Extender,Optical To Ethernet Converter,Optical Fibre Cab",Ministry of Defence Department of Military Affairs,26-01-2024 05:11:57,GEM BOT
GEM_2024_B_4534111,"Headphone,Server,Mobile Handset,Laptop or Desktop,MFP,LAN,Projector,Antivirus,Bio Metric,Hard Disk,",Labour Resources (Employment and Training) Department Bihar,26-01-2024 05:12:07,GEM BOT
GEM_2024_B_4536437,"Modular Workstation,Lab Chair,LAN Networking,electrical Points,Windows curtains,Aluminum partition,",Higher Education Department Odisha,26-01-2024 05:12:26,GEM BOT
GEM_2024_B_4531319,"Headphone with mic,Server,Mobile Hand Set,Laptop or Desktop,MFP,LAN,Projector,Antivirus,Bio metric,",Labour Resources (Employment and Training) Department Bihar,26-01-2024 05:12:34,GEM BOT
GEM_2023_B_4400506,"KYOCERA Toner Cartridge TK 1168 OEM,SATA to USB Connector for Hard disk,LAN Cable UTP CAT-6 300mtr,",Ministry of Finance Department of Economic Affairs,26-01-2024 05:12:53,GEM BOT
GEM_2024_B_4501459,"Custom Bid for Services - Per Kilometer Fiber Rate For Fiber Connectivity Networking,Custom Bid for",Science and Technology Department Gujarat,26-01-2024 05:15:37,GEM BOT
GEM_2024_B_4528260,Spectrum Analyzers and Vector Network Analyzers,Ministry of Education Department of Higher Education,26-01-2024 05:15:43,GEM BOT
2024_CEJNS_885598_3,Samthar piprikalan to marodkalan Tigrakalan road,Chief Engineer Jhansi Zone PWD Jhansi UP||JHANSI CIRLCE PWD JHANSI||CONSTRUCTION DIVISION 3 PWD JHANSI,26-01-2024 05:15:51,Etenders UP NIC BOT
GEM_2024_B_4530038,"Digital Multimeter,Digital Ground Tester,TS Analyzer,Bench top Spectrum Analyzer,Handheld Network A",Ministry of Electronics and Information Technology Department of Electronics and Information Technology,26-01-2024 05:16:13,GEM BOT
GEM_2024_B_4505587,"SAN Storage,24 Port L3 Network Distribution Switch,LC - LC Cable,SC - LC Cable,2 Port Card 10 G SFP",Ministry of Defence Department of Military Affairs,26-01-2024 05:17:07,GEM BOT
GEM_2024_B_4473873,"Hiring of Professionals for Cloud, Network and Security - Cloud related roles; Cloud Administrator;",Ministry of Electronics and Information Technology Department of Electronics and Information Technology,26-01-2024 05:17:13,GEM BOT
GEM_2024_B_4468738,"Server Quad Core 32 GB,Thin Client,NAS 4TB,Layer 2 Switch 24 Port,Layer 2 Switch 8 Port,Network Rac",Ministry of Defence Department of Military Affairs,26-01-2024 05:17:21,GEM BOT
GEM_2024_B_4524756,"Keyboard Mouse Set Dell Make,Network Patch Cable 10 meters length,Network Patch Cable 2 meters leng",Ministry of Law and Justice District & Sesions Judge,26-01-2024 05:17:29,GEM BOT
GEM_2024_B_4520701,Passive optical network power meter,Department of Space Department of Space,26-01-2024 05:18:28,GEM BOT
GEM_2024_B_4528895,Network Infrastructure for new REs and Development Labs,Ministry of Communications Department of Telecommunications (DOT),26-01-2024 05:18:41,GEM BOT
GEM_2024_B_4528824,Spectrum Analyzers and Vector Network Analyzers,Ministry of Defence Department of Defence Research & Development,26-01-2024 05:18:48,GEM BOT
GEM_2024_B_4534912,Electrical Circuits / Networks Lab at EEE JNTUH UCESTH,Higher Education Department Telangana,26-01-2024 05:19:01,GEM BOT
GEM_2024_B_4505932,"Desktop Computers,Layer 2 Access Switch (V2),Online UPS (V2)",Ministry of Defence Department of Military Affairs,26-01-2024 05:19:23,GEM BOT
GEM_2023_B_4075043,"BACK LIGHT,VACUME INDICATOR,INDICATOR,REVERSE SWITCH,SWITCH BRAKE LIGHT,INDICATOR,REVERSE LIGHT S W",Ministry of Defence Department of Military Affairs,26-01-2024 05:19:31,GEM BOT
GEM_2024_B_4516247,"NVR 16 Channel,1KV UPS,Monitor,CAT Cable,HDD 1 TB survillance,POE Switch",Ministry of Defence Department of Military Affairs,26-01-2024 05:19:39,GEM BOT
GEM_2024_B_4524655,"WIRING HARNESS ASSY FRONT,WIRING HARNESS ASSY REAR,COMBINATION SWITCH,HORN ASSY 12V,TAIL LIGHT ASSY",Ministry of Defence Department of Military Affairs,26-01-2024 05:19:57,GEM BOT
GEM_2024_B_4525353,"SOLENOID SWITCH,COVER ASSY CLUTCH,RAM SERVICE KIT,CLUTCH CASE,TURBOCHARGER ASSY,CLUTCH ASSY 260 DIA",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:05,GEM BOT
GEM_2024_B_4526151,"BTY CUT OFF SWITCH CIRCUIT BREAKER,PACK RECTIFIER,VOLTAGE REGULATOR ASSY,LEVER WINDOW ASSY,COMMANDE",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:49,GEM BOT
GEM_2024_B_4526267,"SOLENOID SWITCH,GEAR BOX TOP REP KIT,SPEEDOMETER CABLE,CARNON BUSH SET,RPM METER,WIPER BLADE,BRAKE ",Ministry of Defence Department of Military Affairs,26-01-2024 05:21:01,GEM BOT
GEM_2024_B_4529899,"Flexible Wire Copper,Bed Switch,2 Pin Plug,Flexible Pipe 2 Inch,Flexible Pipe 1 Inch",Ministry of Defence Department of Military Affairs,26-01-2024 05:23:49,GEM BOT
GEM_2024_B_4530299,"ISOLATOR SWITCH,SLEEVE CYLINDER ASSY,HOUSING FRICTION CLUTCH,CLUTCH RELEASE BRG,OIL COOLER GASKET,C",Ministry of Defence Department of Military Affairs,26-01-2024 05:23:58,GEM BOT
GEM_2024_B_4530542,"Acrylic Plate,Changeover 100 Amp 4 Phase,Extension Board,4 MM 2 Core,Grass Cutting Wire,Bed Switch,",Ministry of Defence Department of Military Affairs,26-01-2024 05:24:29,GEM BOT
2024_UPPRD_885441_4,GRAM MAVIKALAN ME SATBIR KI TUBEWELL SE CHIRCHITA KAMALA SAMPARK MARG KI AUR MITTI KHARANJA,Panchayati Raj Department||Zila Panchayat Baghpat,26-01-2024 05:16:49,Etenders UP NIC BOT
GEM_2024_B_4528981,"TPN 100A, SWITCH,TPN 200A, SWITCH,TPN 315A, SWITCH,TPN 630A, SWITCH",Ministry of Defence Department of Defence Production,26-01-2024 05:25:05,GEM BOT
GEM_2024_B_4532345,Unmanaged Gigabit Switch,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,26-01-2024 05:28:59,GEM BOT
GEM_2024_B_4531385,"4 Core Aluminum Cable,Ignitor,Choke,Lamp HPSV,PVC Tape,Breaker with Enclosure,Main Switch,Aluminum ",Irrigation Department Punjab,26-01-2024 05:26:29,GEM BOT
GEM_2024_B_4525753,"Capacitor,Pvc Tapes,DP switch Modular,Regulator Modular type,switch Modular type,socket Modular typ",Ministry of Home Affairs Central Armed Police Forces,26-01-2024 05:27:10,GEM BOT
GEM_2024_B_4532418,"Fogging Machine Gun,Camouflage net 15by 30 ft,Extension Cord,Switch Board 15 Amp,Canon Printer G301",Ministry of Defence Department of Military Affairs,26-01-2024 05:27:26,GEM BOT
GEM_2024_B_4502925,"M9418208044 PROXIMITY SWITCH OF OUTER DIAMETER 30MM,M9494609002 PROXIMITY SWITCH FOR ASH BRICK M/C,",Ministry of Power Contracts and Materials,26-01-2024 05:28:39,GEM BOT
GEM_2024_B_4533142,Port Fast Ethernet PoE Switch with 2 Gigabit Uplink,Ministry of Defence Department of Defence Production,26-01-2024 05:28:53,GEM BOT
2024_SCIDC_885614_1,"VIDHAYAK NIDHI 23-24 KE ANTARGAT BLOCK- JAKHORA KI GRAM PANCHAYAT NOHARKALAN ME BHESASUR DEVTA MANDIR KE PAS SARVAJANIK STHAN PAR TEEN SHED KA NIRMAN KARYA , DIST- LALITPUR",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur,26-01-2024 05:25:09,Etenders UP NIC BOT
GEM_2024_B_4534467,"LED Focus Light 10 or 12W Green Purple Off White,6 Amp Switch,63A four pole Isolator,32A two pole i",Ministry of Defence Department of Military Affairs,26-01-2024 05:31:33,GEM BOT
GEM_2024_B_4536699,"OIL FILTER,DOOR HANDLE,ROTARY SWITCH,REVERSE SWITCH,TAIL LIGHT ASSY,WASHER,SPIDER DIFERENTIAL,CABLE",Ministry of Defence Department of Military Affairs,26-01-2024 05:32:32,GEM BOT
GEM_2024_B_4536696,"AIR COMPRESSOR RING SET,ASSY DRIVE SHAFT,BEARING TAPPER ROLLER,RADIATOR ASSY,SOLENOID SWITCH 24 V",Ministry of Defence Department of Military Affairs,26-01-2024 05:32:39,GEM BOT
GEM_2024_B_4536448,"VI Characteristics of SCR,DIAC,TRIAC,Switching Characteristics of power transistor,Drive circuit fo",Skill Development and Technical Education Department. Odisha,26-01-2024 05:33:13,GEM BOT
GEM_2024_B_4536598,"Firewall WAN Controller,Aggregation Switch,Access Switch,SFP Modules,Hybrid Topology OFC Cable, Lay",Rural Development and Panchayat Raj Department Karnataka,26-01-2024 05:33:29,GEM BOT
GEM_2024_B_4529119,"SUPPLY AND INSTALLATION OF 8 PORT GIGA BYTE ETHERNET UNMANAGED SWITCH 10/100/1000 WITH RJ45 PORT, 1",Ministry of Defence Department of Defence Production,26-01-2024 05:37:22,GEM BOT
GEM_2024_B_4485330,UPGRADATION OF INTEGRATED MULTIPLE TRUNK SWITCHING DEVICE,Ministry of Defence Department of Military Affairs,26-01-2024 05:38:34,GEM BOT
GEM_2024_B_4502112,"3.3 KV, 400 Amp. FIELD SWITCH PANEL including VCB (Vaccum Circuit Breaker) as per technical specifi",Ministry of Steel Ferro Scrap Nigam Limited,26-01-2024 05:38:41,GEM BOT
GEM_2024_B_4536204,"MULTI-PROTOCOL LABEL SWITCHING SERVICE(MPLS SERVICE),MULTI-PROTOCOL LABEL SWITCHING SERVICE(MPLS SE",Ministry of Railways Railways Public Sector Undertakings,26-01-2024 05:38:54,GEM BOT
GEM_2024_B_4534925,"SWITCH ELICO INDIA 6 to 6 TAY AC 1 point 5 A 230 V WITH LOCK NUT AND WASHER,POTENTIOMETER WIRE WOUN",Ministry of Defence Department of Defence Production,26-01-2024 05:40:10,GEM BOT
GEM_2024_B_4535268,"Speed control of induction machine using v by f control,Speed control of Switched Reluctance Motor,",Education Department Chandigarh,26-01-2024 05:40:18,GEM BOT
2024_PWD_84476_2,Annual Maintenance Plan for the year 2024-2025 (Major District Roads) on Nagaon Beri Road km 7/000 to 10/000(SH- Providing and laying 25 mm thick mix seal surfacing Type-A) (MDR-034),PWD,26-01-2024 05:45:23,HPtenders GOV NICGEP BOT
GEM_2024_B_4488045,"DRONE,BATTERY,CHARGING HUB,propellers,Drone carry bag",Higher Education Department Jammu and Kashmir,26-01-2024 05:46:40,GEM BOT
GEM_2024_B_4499669,Drone Tools Equipments,Ministry of Skill Development and Entrepreneurship NA,26-01-2024 05:46:47,GEM BOT
GEM_2024_B_4506420,Custom Bid for Services - Drone Survey of 33kV Double Circuit Electric Line Corridor at Tapovan Hyd,Ministry of Power NA,26-01-2024 05:46:55,GEM BOT
GEM_2024_B_4502538,"computer table,experiential laerning kit,drone kit,3D pen,business simplified kit,currency symbol e",Ministry of Education Department of School Education and Literacy,26-01-2024 05:47:03,GEM BOT
